train_loss,val_loss,train_acc,val_acc
1.3443425624755905,1.236790982028975,0.343205574912892,0.47285886610373945
1.2253699672666256,1.1171690544355428,0.47909407665505227,0.5729794933655006
1.156950860999922,1.0480473385693128,0.516751541141785,0.6067551266586249
1.1044952506451593,1.008961116304156,0.542079871348164,0.6172094893445919
1.0757935250997224,0.971255027677431,0.5611096220852319,0.6385203055890631
1.0630540529705825,0.935582541441601,0.5578933261860091,0.644551668677121
1.037122531315495,0.9055673094413152,0.5708925221120343,0.669481302774427
1.0242417406313735,0.9052741342536119,0.5871080139372822,0.6658624849215923
1.0240324147423034,0.900819721066621,0.5825515947467167,0.6743063932448733
1.028369178659505,0.8974786055917283,0.5790672741892254,0.6763168476075593
1.0312196381831418,0.8960176929202385,0.5809434467971053,0.6747084841174105
1.0194875424619463,0.8950947431085768,0.5830876440632539,0.6771210293526336
1.016585473846859,0.891340392873524,0.5889841865451622,0.6783273019702453
1.0204623525438536,0.8928166930580599,0.5830876440632539,0.6787293928427824
1.013002077429584,0.8923666528012314,0.5939426427231306,0.6771210293526336
1.010911432212941,0.891152570081802,0.5920664701152506,0.6839565741857659
1.0078353839500824,0.8910933519924411,0.5899222728491021,0.6811419380780056
1.0108980672732015,0.8909648312207058,0.5872420262664165,0.6775231202251709
1.0100357507579418,0.8892223161533265,0.5818815331010453,0.6811419380780056
1.012899490950479,0.8884740478790185,0.5915304207987134,0.6799356654603941
1.0203891667467249,0.8885733607211265,0.5857678906459394,0.6807398472054684
1.013329297152386,0.8891314587825074,0.5897882605199678,0.6807398472054684
1.0209952539811022,0.8888753490079873,0.5841597426963281,0.6823482106956172
1.0190612616726873,0.8892975144468737,0.5876440632538193,0.6791314837153196
1.0179011774459303,0.8903470606414678,0.5859019029750737,0.6759147567350221
1.0159724599648596,0.8902003292966474,0.5805414098097025,0.6807398472054684
1.018681668909329,0.890713640231419,0.5801393728222997,0.6779252110977081
1.007698901087501,0.889468290070525,0.5963548646475476,0.6811419380780056
1.0210993041368503,0.8878959503143151,0.5845617796837309,0.6835544833132288
1.0088940907726016,0.8884779331815449,0.5859019029750737,0.6779252110977081
1.0162713795588822,0.8886072747813778,0.5838917180380595,0.6811419380780056
1.0081984381418834,0.889014832312964,0.5944786920396676,0.6827503015681544
1.017457218759343,0.8886193133857675,0.5853658536585366,0.6791314837153196
1.0151327661520928,0.8879148985038668,0.5907263468239078,0.6795335745878568
1.021343187300458,0.8928673784081889,0.5852318413294023,0.6799356654603941
1.00921420449068,0.8890551202595354,0.593674618064862,0.6759147567350221
1.0165426396582344,0.8883720747572282,0.5871080139372822,0.6815440289505428
1.0215811118207965,0.8891653567852148,0.5809434467971053,0.68194611982308
1.0132121613568195,0.8909656210122072,0.590860359153042,0.6831523924406916
1.0073569959368536,0.8872847614587431,0.5920664701152506,0.6807398472054684
1.0158569030932976,0.8884866293721952,0.5792012865183597,0.6763168476075593
1.014359183427764,0.8893566732191877,0.5876440632538193,0.6795335745878568
1.0166599090410537,0.8913840684825558,0.5887161618868936,0.6779252110977081
1.01980487260637,0.8896472400386122,0.5838917180380595,0.68194611982308
1.010224126868451,0.8902130747205721,0.5852318413294023,0.6807398472054684
1.0143388364053674,0.8906324858352943,0.5832216563923881,0.6783273019702453
1.0079759422622778,0.8885897217287708,0.5950147413562048,0.6815440289505428
1.0208873879459006,0.8914560945243973,0.581747520771911,0.6815440289505428
1.0156415824882468,0.8884480200381369,0.5891181988742964,0.6827503015681544
1.009379358752999,0.8912159158946713,0.5822835700884481,0.6827503015681544
1.0036299238573032,0.8894905628427522,0.5968909139640847,0.6811419380780056
1.0129287070034336,0.8895992300191173,0.5856338783168051,0.6807398472054684
